,Unnamed: 0,Pressure (dbar),Depth (m),Temperature (°C),Conductivity (µS/cm),Specific Conductance (µS/cm),Salinity (PSS),Sound Velocity (m/s),Density (kg/m³),Latitude,Longitude,UTC Time,File Name,Area,TestType
1809,1809,0.15,0.1531729814467039,11.130294768659484,312.40889384032846,432.3364863761386,0.2052995681035695,1451.9649566002863,999.7560069685112,40.2841314,-106.8537554,2025-05-17 16:39:51,CC2435009_20250517_163951,DOC,cast
1810,1810,0.45,0.4588866084098185,11.099947442573928,312.7596215622312,433.1857020841295,0.2056937985030262,1451.8531078671494,999.7608772307595,40.2841314,-106.8537554,2025-05-17 16:39:51,CC2435009_20250517_163951,DOC,cast
1811,1811,0.7499999999999999,0.7648089918401563,11.047497326244342,312.6487350594629,433.66219328607787,0.2058929480698779,1451.6554808127114,999.7678508330356,40.2841314,-106.8537554,2025-05-17 16:39:51,CC2435009_20250517_163951,DOC,cast
1812,1812,1.05,1.070729747767374,11.016197373457992,311.3088997178292,432.1790228016232,0.205150738400885,1451.5382839369977,999.7718951522533,40.2841314,-106.8537554,2025-05-17 16:39:51,CC2435009_20250517_163951,DOC,cast
1813,1813,1.35,1.3766503985809564,11.059755863315496,311.7518128077632,432.27110853087646,0.2052212829457204,1451.7116602715923,999.7689183087398,40.2841314,-106.8537554,2025-05-17 16:39:51,CC2435009_20250517_163951,DOC,cast
1814,1814,1.65,1.682571949575219,11.098061836775898,312.02929485033485,432.1967426689464,0.2052074636563708,1451.8644660916746,999.7663919176404,40.2841314,-106.8537554,2025-05-17 16:39:51,CC2435009_20250517_163951,DOC,cast
1815,1815,1.95,1.9884938496250284,11.106141686929856,312.15708170093126,432.27698546080006,0.205250525832411,1451.9005337814388,999.7670172919464,40.2841314,-106.8537554,2025-05-17 16:39:51,CC2435009_20250517_163951,DOC,cast
1816,1816,2.1494296618870328,2.1918598563949354,11.085920333862305,311.8219909667969,432.05492347411376,0.2051295294347577,1451.8254803032455,999.7699551707052,40.2841314,-106.8537554,2025-05-17 16:39:51,CC2435009_20250517_163951,DOC,cast
1817,1817,0.15,0.1531724618979165,11.112960815429688,313.0448913574219,433.4245715234595,0.2058189298981928,1451.8986995361158,999.758206804898,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1818,1818,0.45,0.4588862692359137,11.08788122031732,312.8379285428966,433.4390354382597,0.205809827526939,1451.8066477110815,999.7622117473484,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1819,1819,0.7499999999999999,0.7648082920993525,11.016828627790709,312.8458357250294,434.3050841012089,0.2061872005654262,1451.5372101198586,999.7712179442384,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1820,1820,1.05,1.0707266769109092,10.87944752059241,311.4554266803004,434.0304104481343,0.2059674471700348,1451.0091921881758,999.7863711133484,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1821,1821,1.35,1.376640832977513,10.761928687369243,310.0686519774748,433.5177986177629,0.2056431173264476,1450.5565909634738,999.7992387844232,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1822,1822,1.65,1.6825525847650973,10.740228207456427,309.26689888926654,432.6593790813354,0.2052106924342145,1450.476321766498,999.8024669669784,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1823,1823,1.95,1.9884633774182896,10.720258398736773,309.1696838111705,432.7651837788835,0.205248582447995,1450.403341869709,999.8058886559486,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1824,1824,2.25,2.294372999652677,10.687341272396647,308.8329863835672,432.69262345195006,0.2051913907315288,1450.2796953108782,999.8104979668992,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1825,1825,2.55,2.600281334320565,10.6590148689039,308.6048286027686,432.7164249171174,0.205183943844596,1450.173930476903,999.814685465858,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1826,1826,2.85,2.9061884059474234,10.628255602923744,308.4243569915677,432.8367355799727,0.2052218234933319,1450.0586378529729,999.819134537915,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1827,1827,3.15,3.212094319930872,10.606505245142612,308.18784732020606,432.7690195912286,0.2051739562281929,1449.9783702212096,999.8226331429986,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1828,1828,3.45,3.51799911637881,10.57825928812847,308.0277739111923,432.8876399160612,0.2052125046634707,1449.8727534499808,999.826820103554,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1829,1829,3.75,3.823902740692658,10.5530015104533,307.8268931266404,432.9126656664038,0.2052073931715129,1449.7787023255628,999.830675664934,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1830,1830,4.05,4.129805277364299,10.530625445451284,307.7656289249735,433.099087148738,0.2052826149064089,1449.6959772476894,999.8343103707332,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1831,1831,4.35,4.43570680532468,10.51148719937466,307.76724169603057,433.3347685047815,0.2053838649528318,1449.6259246024852,999.8376500161354,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1832,1832,4.65,4.741607302072275,10.488315988146647,307.8537679815736,433.7396117702499,0.2055647269383765,1449.540122763829,999.841431863359,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1833,1833,4.949999999999999,5.047506662095303,10.462147026363724,307.86079270442644,434.069590422081,0.2057071497362753,1449.4424582433358,999.8454612932792,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1834,1834,5.249999999999999,5.353404198602688,10.389624784191795,307.29092073785654,434.15396830531023,0.2056994030687658,1449.1624404947015,999.8537328657044,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1835,1835,5.55,5.659299580003411,10.336023753131569,306.4165798244792,433.5753535332675,0.205381447780562,1448.9560102063874,999.8599300887532,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1836,1836,5.85,5.96519285035532,10.261527408568304,305.1861732212321,432.74667271939273,0.2049277399379185,1448.6667540652786,999.8679138727684,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1837,1837,6.15,6.271083643529495,10.180522910106006,304.0673217509888,432.1529309384456,0.2045835288450001,1448.3513792581182,999.8765048267588,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1838,1838,6.449999999999999,6.576970875502565,10.024495849984303,302.0900046084013,431.2553218500312,0.2040397503006769,1447.7378153700622,999.8915758289246,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1839,1839,6.749999999999999,6.882853565218202,9.865147588915296,300.0383300744352,430.28403839286574,0.2034562042699476,1447.1085890522722,999.9065811752738,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1840,1840,7.049999999999999,7.188730290209382,9.60767485969475,299.86529873957403,433.2352577214125,0.2047046713130694,1446.0864337993696,999.9309533679196,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1841,1841,7.35,7.494599576069493,9.34272575345272,300.63002014176044,437.6909717358937,0.2066711455830682,1445.0285034981343,999.955600236868,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1842,1842,7.65,7.800462815628687,9.167373881527327,299.3148807682478,438.01271032139977,0.2066929013762715,1444.3245086785075,999.970867388901,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1843,1843,7.95,8.106321705756121,9.01052856441922,298.31610107413775,438.56434119966457,0.2068378541617589,1443.6928867197482,999.9844204306736,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1844,1844,8.25,8.4121758260517,8.785564045169007,296.5130410403137,438.8161769978087,0.2067804446147192,1442.7802520875423,1000.0024374999492,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1845,1845,8.549999999999999,8.718024307803155,8.54299163818128,295.7994079589818,440.9257992693169,0.207604122248372,1441.7912679007766,1000.0216722015308,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1846,1846,8.85,9.023868027875118,8.38400175213506,294.6653357088113,441.3271630773954,0.2076645650128339,1441.140883247191,1000.033956271551,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1847,1847,9.15,9.329707820122405,8.197184503919246,293.421025375043,441.9366126371378,0.2077992353214316,1440.372656047664,1000.0477389635176,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1848,1848,9.45,9.635543934011514,8.04981689204145,292.1285539370453,441.9518493722597,0.2076772989146812,1439.7648781497164,1000.0583921859684,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1849,1849,9.75,9.941376873612173,7.908634252113607,291.759352749742,443.2869357545631,0.2081974855276008,1439.1815592627331,1000.0688789159964,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1850,1850,10.049999999999995,10.247207194750498,7.818891127375467,291.47125860979673,444.0601869797326,0.2084900246841657,1438.81140323585,1000.0758974143648,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1851,1851,10.35,10.553035653258846,7.752040141034365,291.28844571347656,444.6874827631382,0.2087318570627202,1438.5363792213946,1000.0814412129934,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1852,1852,10.65,10.8588628452694,7.722352167985942,290.9886999019009,444.632920042024,0.2086773295696971,1438.4165326564,1000.0845610414012,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1853,1853,10.95,11.164689170632204,7.693690601447022,290.4920079991109,444.2631019244028,0.208471158184478,1438.300710730885,1000.0874898097264,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1854,1854,11.25,11.470514658762912,7.664623981169309,289.97067745194363,443.86042468927184,0.2082486753975895,1438.183081060925,1000.090417286863,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1855,1855,11.549999999999995,11.776338993733662,7.60008053340093,289.33598277515813,443.76574849058176,0.2081423281096758,1437.916265249531,1000.0954123602831,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1856,1856,11.85,12.08216113694114,7.456591598325774,288.9447388391705,445.12489545278567,0.208664419187098,1437.3167316588213,1000.1051327907484,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1857,1857,12.141679692268372,12.379499568219805,7.41804035310339,288.9396852244037,445.6464395707118,0.2088791005143018,1437.1587337365436,1000.108776035098,40.284239,-106.8517614,2025-05-17 16:49:19,CC2435009_20250517_164919,MID,cast
1858,1858,0.15,0.1531735661013722,11.183136784513952,313.8869549992433,433.7475726172863,0.206018627228954,1452.169632100327,999.7510825434476,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1859,1859,0.45,0.4588880899687058,11.075166044448157,313.5327885736449,434.5548793695664,0.2063454821920236,1451.758189413653,999.7639402865126,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1860,1860,0.7499999999999999,0.764808350017026,10.930307585588505,313.2983082157443,435.9805541177818,0.2069495870051132,1451.2029794120476,999.7805982024996,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1861,1861,1.05,1.070723740457867,10.777817226405142,310.0203385821088,433.2577594383038,0.2055275245791255,1450.613504798078,999.796149681595,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1862,1862,1.35,1.3766361384570294,10.746964212082524,309.6223611326052,433.0750428143384,0.2054181607854658,1450.498020432438,999.800538394566,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1863,1863,1.65,1.6825482395384332,10.7785973048587,309.17349345952226,432.0648610468818,0.2049456443346073,1450.6254266836925,999.798470928367,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1864,1864,1.95,1.98846046385199,10.774518909069243,308.7898099874837,431.5778652011475,0.2047051790407602,1450.6140549301315,999.8001133409916,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1865,1865,2.25,2.294371522895398,10.725389472523442,308.56684789750665,431.859319735096,0.2048101386761405,1450.427601149339,999.8064682128712,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1866,1866,2.55,2.600280816904963,10.684518484637106,308.4928632911145,432.25028162272497,0.2049734421109222,1450.2732134170788,999.8120310845268,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1867,1867,2.85,2.9061885282383204,10.64733996496292,308.41066172571914,432.5858002712825,0.2051119874750362,1450.1330539666958,999.8171940805348,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1868,1868,3.15,3.2120949077075203,10.622625676066011,308.3975781875864,432.8675558505942,0.2052322754301611,1450.0414547311952,999.8211175627914,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1869,1869,3.45,3.5180001496831927,10.59651889371611,308.07953462390793,432.73829042633366,0.2051516438417756,1449.9440986350385,999.82501008058,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1870,1870,3.75,3.823904266357328,10.57209996346929,308.0026522800329,432.92728373688334,0.2052268813037423,1449.8534755398678,999.8288539238196,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1871,1871,4.05,4.1298073425287125,10.552449243671036,307.88767799632853,433.00487666280543,0.2052509673733682,1449.7813978169409,999.8321921758647,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1872,1872,4.35,4.435709082050839,10.507579790457342,307.6419619770812,433.2060419107471,0.2053186978306175,1449.61052963017,999.837971976125,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1873,1873,4.65,4.741609086228887,10.461949572149562,307.61007493337456,433.7185048265924,0.205537172583758,1449.43666885402,999.8439165758474,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1874,1874,4.949999999999999,5.047507324497174,10.412230111169787,306.9466993549898,433.3908064973464,0.2053441165543938,1449.2460245853308,999.8498963201006,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1875,1875,5.249999999999999,5.353403845430224,10.366689962825632,306.4471428352492,433.2426121264948,0.2052409665174856,1449.0716890913598,999.855523515072,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1876,1876,5.55,5.659298201171436,10.28342794063911,305.3016431405516,432.6416974764917,0.2048923245762615,1448.748246466447,999.8644311758608,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1877,1877,5.85,5.965189235940463,10.156112871031317,304.46647634843123,433.0206776064143,0.2049896789162082,1448.2506167816384,999.8776143983896,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1878,1878,6.15,6.271076747759363,10.056761726242678,303.40211481543105,432.72980714061686,0.2047793903243409,1447.861879928959,999.8878429039754,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1879,1879,6.449999999999999,6.576959929668711,9.848386488242342,299.3620582462132,429.5206872019977,0.2030746762104315,1447.036559691969,999.906302515951,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1880,1880,6.749999999999999,6.882837526751444,9.649834153397522,297.9267272942377,429.9107550923517,0.2031220849649192,1446.2485063209415,999.9247363365344,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1881,1881,7.049999999999999,7.1887098137349925,9.474461958705104,297.8405513677564,431.9727335041832,0.203994451983468,1445.5508318533898,999.9414010346028,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1882,1882,7.35,7.494576841045736,9.275486900581088,297.5379518819157,434.0389864408775,0.2048479200699187,1444.7547629408618,999.9595064218948,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1883,1883,7.65,7.800438583370395,9.084534249485992,297.0629645343016,435.7738356638706,0.205542695588822,1443.987135116846,999.976337786792,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1884,1884,7.95,8.106295253346591,8.888404577217011,296.5389964737276,437.5228048845492,0.2062363699238121,1443.1947648119697,999.9930539861788,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1885,1885,8.25,8.412146891202593,8.68687105177867,295.95875549315747,439.2790815125747,0.2069250478387841,1442.3764010708012,1000.009623408296,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1886,1886,8.549999999999999,8.71799384644653,8.500363208117168,294.520682213428,439.57834185819416,0.2069156823998098,1441.6149588818926,1000.02405512487,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1887,1887,8.85,9.023836855572046,8.348826408385317,293.5491333007801,440.11913598700033,0.2070495627787525,1440.9947896218384,1000.0358091880252,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1888,1888,9.15,9.329676510638324,8.211638212203733,292.7692871093747,440.7630922009075,0.2072433667222525,1440.4318893210277,1000.046369741772,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1889,1889,9.45,9.635513506708952,8.123391610330986,292.3333593698288,441.27932732385386,0.2074159875582831,1440.0705574560268,1000.0535787222478,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1890,1890,9.75,9.9413484541123,8.043874263763403,291.9797668457031,441.8061945688586,0.2076005533701421,1439.7448000996187,1000.0601481498028,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1891,1891,10.049999999999995,10.247181146396452,7.930593151606844,291.4188238278056,442.47430115540726,0.2078227514090364,1439.277541304793,1000.0687075182236,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1892,1892,10.35,10.55301148606933,7.836927175521846,290.97967529296875,443.0677598692584,0.2080250481951964,1438.8910532338864,1000.0759147465948,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1893,1893,10.65,10.858839548399915,7.72659184164419,290.44994381240105,443.7522019063515,0.2082551395429648,1438.4337802802245,1000.0839821054471,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1894,1894,10.95,11.164665232640989,7.620213031768799,290.27574157714844,444.93232048247074,0.2087271878893915,1437.9922211736905,1000.0918484658818,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1895,1895,11.25,11.470487800826604,7.417128651708388,289.3289562571535,446.2593824482752,0.2091776360327544,1437.1411452986174,1000.1047426970142,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1896,1896,11.549999999999995,11.776306796915229,7.240891456604003,288.41180419921875,447.2764107459914,0.2094992819844662,1436.3996958540306,1000.1155921589414,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1897,1897,11.85,12.082123339784005,7.1446619963868905,286.53846142145267,445.7014689618762,0.2086438515431332,1435.9943254172006,1000.1211687205508,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1898,1898,12.15,12.387937912332037,7.0128855428951,285.3311564564357,445.65048045124087,0.2084886358199141,1435.4372204352278,1000.1288599853666,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1899,1899,12.45,12.693750078712856,6.86200694053146,284.1849031439101,445.962025672652,0.2084872880418291,1434.796696972445,1000.1372875074118,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1900,1900,12.75,12.99955985579474,6.730511234429894,283.71271018547367,447.06608741561166,0.2088854005250292,1434.2376645359395,1000.1448686797604,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1901,1901,13.049999999999995,13.305367840279557,6.660001850128174,283.27147216796874,447.36490147555367,0.2089560091047707,1433.9391791514165,1000.1493933945168,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1902,1902,13.35,13.61117483326598,6.631770003862057,282.55992246738475,446.6394426124208,0.2085759458170805,1433.8218316761927,1000.1517346685462,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1903,1903,13.65,13.916980752395164,6.550494966835812,282.36915325296343,447.48767578729706,0.2088994017048556,1433.476481182002,1000.1567981637884,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1904,1904,13.95,14.222785510194546,6.514823788786459,282.1247857904584,447.6064782739536,0.208918272371524,1433.3271883334664,1000.1597116434732,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1905,1905,14.249999999999998,14.528588824918886,6.384629695010979,281.72024678360333,448.8188159638962,0.2093638757327201,1432.7691107300045,1000.166618185681,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1906,1906,14.59978302406228,14.885136601052508,6.363487723613976,281.3781360844372,448.575966046952,0.2092230513546259,1432.6827904652378,1000.1690132843278,40.2849187,-106.8521215,2025-05-17 17:00:58,CC2435009_20250517_170058,MID,cast
1907,1907,0.15,0.1531720062219274,11.083267232423896,312.5429382324219,433.08569623037806,0.205635872147361,1451.783794416944,999.7611247341938,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1908,1908,0.45,0.4588859749779577,11.120562438448886,312.38645489119705,432.4219140046864,0.2053343718625244,1451.932251195929,999.7584664404046,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1909,1909,0.7499999999999999,0.7648091165114063,11.044630725024808,311.9067350204483,432.66740253202255,0.2054068195301934,1451.6437889410906,999.7677631050144,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1910,1910,1.05,1.0707297452293307,10.985324248642756,311.50522803867875,432.8225944086466,0.2054450923817784,1451.419128713773,999.7752708237851,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1911,1911,1.35,1.376647234409232,10.867230831239684,310.6898932537079,433.1110683112771,0.2055113725855431,1450.9659844775424,999.788664259278,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1912,1912,1.65,1.6825612720493073,10.784297854236794,309.78899570463454,432.8560489946237,0.2053342713215291,1450.6481025668447,999.7982116744506,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1913,1913,1.95,1.9884738015700136,10.790219378210454,309.5549666018303,432.45748696121626,0.2051431206176967,1450.675716881637,999.7989024130192,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1914,1914,2.25,2.294385620241412,10.760137895860234,309.19724557198515,432.32110356008906,0.2050568480498482,1450.5633018738465,999.80323860274,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1915,1915,2.55,2.600295882994306,10.711835526446832,308.88587959591644,432.469901144072,0.2050977034365477,1450.3799238546037,999.80945321526,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1916,1916,2.85,2.906204576183759,10.681841392160392,308.7678537789581,432.6680486938057,0.2051740813860642,1450.267823165831,999.813878685518,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1917,1917,3.15,3.212111852295517,10.643950441262875,308.6550627546885,432.96977317836377,0.2052957098957894,1450.1248496559308,999.8190966646616,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1918,1918,3.45,3.5180175583714286,10.603985123315123,308.5726583974682,433.340056357063,0.205449227326535,1449.9736658066658,999.824522075716,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1919,1919,3.75,3.8239220189796135,10.587570494065638,308.59896561631393,433.5768940278938,0.2055529281181057,1449.9144076622176,999.8276185017756,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1920,1920,4.05,4.129825505995663,10.563638544722194,308.2536194443302,433.3831295927346,0.2054422374237805,1449.825435969169,999.8312667739248,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1921,1921,4.35,4.435728020757175,10.542083661367242,307.3218885540597,432.3352163059952,0.2049175658602816,1449.7451977432163,999.834354495396,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1922,1922,4.65,4.741629427666399,10.509466870775894,307.04097310046075,432.33678249497154,0.2048961878807035,1449.6221979766883,999.8388892165452,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1923,1923,4.949999999999999,5.047529573703503,10.48082111806747,306.68790234095536,432.1882818331737,0.2048043374945312,1449.51458022321,999.8429772807368,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1924,1924,5.249999999999999,5.353428513053735,10.451071729292124,306.32357747186626,432.03711838528216,0.2047104121666354,1449.4025478055407,999.8471578619224,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1925,1925,5.55,5.659326319227475,10.42737865850124,306.02463623351,431.9041484601565,0.2046292587011324,1449.3142299263789,999.8507654415802,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1926,1926,5.85,5.96522317489488,10.408530700839211,305.47090878912127,431.352138514295,0.2043475061508494,1449.2446423154229,999.8537519329334,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1927,1927,6.276368465423584,6.399971498973799,10.410549119513066,305.2267940878544,430.9828591724074,0.2041679696666221,1449.2591700648031,999.8554532157978,40.284242,-106.8530193,2025-05-17 17:04:14,CC2435009_20250517_170414,MID,cast
1928,1928,0.15,0.1531717366716842,11.061896324157717,313.3639221191406,434.4806486358004,0.2063021423279893,1451.7020387075825,999.7638437587202,40.2849844,-106.8537964,2025-05-17 17:10:19,CC2435009_20250517_171019,HAR,cast
1929,1929,0.45,0.4588829868260867,11.023812113581476,313.2640914468732,434.8014175445472,0.2064341046303482,1451.559730467353,999.7692726257468,40.2849844,-106.8537964,2025-05-17 17:10:19,CC2435009_20250517_171019,HAR,cast
1930,1930,0.7499999999999999,0.7648032510830114,10.986800510392676,311.2845682244651,432.4982546511308,0.20528901317998,1451.4198412891164,999.77357204196,40.2849844,-106.8537964,2025-05-17 17:10:19,CC2435009_20250517_171019,HAR,cast
