Pressure (dbar),Depth (m),Temperature (°C),Conductivity (µS/cm),Specific Conductance (µS/cm),Salinity (PSS),Sound Velocity (m/s),Density (kg/m³),Latitude,Longitude,UTC Time,File Name
0.7499999999999999,0.7648016864307766,10.869520560662203,310.4835030759402,432.79572492592047,0.20536114065514544,1450.9650745736099,999.7854629445216,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
1.05,1.070717458686965,10.870406258111277,310.51353165784747,432.8268955521404,0.20537594973789927,1450.9733410555857,999.786812910485,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
1.35,1.3766321889035573,10.82489435611087,309.91781636249146,432.5453318603114,0.20520950799564558,1450.8010737372074,999.7926545511417,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
1.65,1.6825452985789149,10.78791510862377,309.69068034615674,432.67493985914115,0.20524841189152146,1450.6620740133578,999.7977858848031,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
1.95,1.9884572077376221,10.770912363334258,309.53356662233017,432.6609892953233,0.20522997541490864,1450.6006694396283,999.8008821427724,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
2.25,2.2943683724602306,10.763262295462587,309.4129109614935,432.5848525859312,0.20518717121732857,1450.5756329283458,999.8030323562582,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
2.55,2.600279038580684,10.76420089314174,309.71041633546054,432.9894260196537,0.2053837304957069,1450.5843402983264,999.8045217318332,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
2.85,2.9061891653233807,10.75502406071811,309.7957032885276,433.2198221464511,0.20548912633111155,1450.5535369791621,999.8069384929984,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
3.15,3.212098662704369,10.747928059957205,309.64811884673486,433.099392959763,0.20542510283322304,1450.5306202393006,999.8090160695334,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
3.4499999999999997,3.518007519602278,10.734772791849906,309.10914491157297,432.50470166984246,0.20512645093515805,1450.4837925488582,999.8115055470872,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
3.75,3.8239152680054063,10.697152960466735,308.8473197168046,432.59377023546034,0.2051449476517682,1450.3419410620306,999.8166423945519,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
4.05,4.129821458753536,10.657232845673661,308.7218624865417,432.90216016299667,0.20526856450303213,1450.1911014561474,999.822067966502,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
4.35,4.435726215076964,10.62784565690102,308.58012887150096,433.0603256833883,0.2053257301975077,1450.081186840448,999.8263993802796,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
4.6499999999999995,4.741629923644276,10.612734149365629,308.4723663975161,433.0927879669847,0.2053308720502253,1450.026936847299,999.8292974393803,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
4.949999999999999,5.047532716653821,10.592629773950295,308.49273983055355,433.3660392471684,0.2054499150283934,1449.9532809593113,999.8327647407623,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
5.249999999999999,5.3534340431206555,10.541886690547237,308.44647936369233,433.91967630931526,0.20568543068293865,1449.759797170919,999.8392646190077,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
5.55,5.659333464612199,10.492146239399768,308.33707910165816,434.3736738571387,0.20587289225536842,1449.5699332995844,999.8455980548919,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
5.85,5.965230884484479,10.433583815042004,308.1508923205533,434.8288532272868,0.2060548816089376,1449.345185548955,999.8527298754564,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
6.1499999999999995,6.271126680086702,10.407485559212018,307.9017337106735,434.79751364406934,0.20602145309914074,1449.2474368274313,999.8565966486469,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
6.449999999999999,6.57702043429187,10.321345356191902,307.90668013589124,435.8648814631215,0.20648231918291027,1448.9140061047492,999.8664555282893,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
6.879066763253047,7.014516094604394,10.416297439486478,308.02032615786493,434.856758649262,0.20605383638171462,1449.293763106077,999.8592669891757,40.2832712,-106.8540448,2025-05-16 17:54:39,CC2435009_20250516_175439
0.15,0.1531751460974752,11.266266822814941,314.45672607421875,433.5388690688111,0.20596672030514843,1452.4896066838544,999.742334457757,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
0.45,0.45888825246591874,10.954518927446655,313.0268302259966,435.3094403205057,0.20663873794786325,1451.291649174173,999.7764801196987,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
0.7499999999999999,0.7648048458499974,10.832676466468104,310.73119029227684,433.5863532034179,0.20572291989163088,1450.8223577202218,999.7894277447152,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
1.05,1.0707189471446772,10.807589223263362,310.16023068837353,433.09286860181805,0.2054660396239183,1450.7292843604816,999.7931496523676,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
1.35,1.376632247438089,10.802727487805598,310.0937999836018,433.05890604175295,0.20544553168608262,1450.7151521597461,999.7950438715424,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
1.65,1.682545098334575,10.804336244980627,310.399798570282,433.46676844735055,0.20564413766747977,1450.7264661416991,999.7964675635958,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
1.95,1.9884576723054515,10.812279650562004,310.70393576197796,433.79524955360114,0.20580810269106126,1450.7623779111218,999.7972344379672,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
2.25,2.294369798803218,10.80235147958364,310.86170293601754,434.1358738870644,0.20596672587389733,1450.7287616519513,999.7997729189202,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
2.55,2.600280692976477,10.756809821006037,310.4360897371773,434.09366116717376,0.20591646257026036,1450.5562210508715,999.8056700181465,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
2.85,2.906189949174495,10.718128741576061,310.0508916938359,434.0245452625508,0.2058573208869844,1450.410217500337,999.810860129574,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
3.15,3.212097910518583,10.696546826692542,310.08974493143296,434.34137542340574,0.2059968210878884,1450.331032210815,999.81451447003,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
3.4499999999999997,3.5180057045114936,10.729117079596406,309.5748314636642,433.2248551986345,0.2054732981990403,1450.462183603871,999.8123345023835,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
3.75,3.8239136272854544,10.72735288633331,309.7815214540217,433.5355077097268,0.2056224315715881,1450.4602995032851,999.8140531237315,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
4.05,4.129820758876014,10.704029233498604,309.81733546283675,433.86886874403064,0.20576888143304795,1450.3743482887633,999.8178866911388,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
4.35,4.435727231303621,10.703921246911026,308.72845975264454,432.3453124624996,0.20502652986300285,1450.3778035640228,999.818742343712,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
4.6499999999999995,4.741632927606354,10.668448683651588,307.8955487512586,431.6077094942184,0.20464412701978035,1450.2437181135006,999.8233405025924,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
4.949999999999999,5.047536689442747,10.59829272545943,307.69954126740663,432.1830033260893,0.20487804441663343,1449.9747109869918,999.8317680916982,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
5.249999999999999,5.3534382685235276,10.549361355887658,307.4671756926309,432.45105392267254,0.20497586425871406,1449.7881756995596,999.8379894308621,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
5.55,5.659337974563321,10.498801324582956,307.328428293744,432.8715573854022,0.20514656417128366,1449.5951137612078,999.8443926272903,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
5.85,5.96523513246571,10.406219135210465,307.4121322830503,434.12165968511704,0.2056928146010255,1449.2372479384644,999.8550273559213,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
6.1499999999999995,6.271128829296042,10.294773826616327,307.5261303939826,435.6539184876041,0.2063628251724028,1448.8043995004066,999.867398934366,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
6.449999999999999,6.577018304326382,10.143416047004894,306.9002199590165,436.63971019284594,0.20673861387558354,1448.21220367845,999.8830074463483,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
6.749999999999999,6.882903035607742,9.981523341357041,305.3578234371867,436.455869084718,0.206536357344533,1447.5752159657638,999.8987920918727,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
7.049999999999999,7.1887847299912435,9.939896435976868,303.83600257130155,434.7980869491761,0.20570059286916953,1447.4135876164128,999.903242311055,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
7.35,7.494664908960255,9.887131563301587,303.0286287255005,434.2985724917864,0.20541989891713203,1447.2081650634516,999.9090801428671,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
7.65,7.800541555657787,9.705029085364863,302.58617982353104,435.9399599972268,0.20608673433142924,1446.487421074201,999.9267168039902,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
7.95,8.106412721740442,9.507819717503702,302.2727489049113,437.9771764479035,0.20693138472621883,1445.70296143431,999.9452937877543,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
8.163123257306157,8.323704627643119,9.485893476073509,302.13801975215375,438.0603042252315,0.2069548400679205,1445.6182846826002,999.9481324518822,40.283452,-106.8537444,2025-05-16 17:57:07,CC2435009_20250516_175707
0.15,0.15317644907882194,11.355878829956055,318.714599609375,438.3260835201769,0.20835261907249406,1452.8368290877188,999.734718048286,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
0.45,0.45889302250134134,11.137798036967954,314.7611040642832,435.5012219370579,0.20684450828173104,1452.000647079367,999.7578667360528,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
0.7499999999999999,0.7648141715533519,10.958304601925207,311.103142333272,432.5887243257508,0.20531549407189376,1451.309478023795,999.7764847237389,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
1.05,1.0707304173776464,10.835255729333255,310.1854231357259,432.79365086520227,0.20533778100205846,1450.8367103944227,999.7902955668864,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
1.35,1.3766436858021307,10.789214019818978,309.880901226986,432.9249883154508,0.2053718413066352,1450.6624769535958,999.7963264761669,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
1.65,1.682555389095441,10.756859362126512,309.54313102244726,432.8444060027176,0.20531126830060173,1450.5412385143104,999.8009064395584,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
1.95,1.9884660542785206,10.744933618843348,309.41902655676154,432.8152205514907,0.2052885932040827,1450.4995590004405,999.8034925556126,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
2.25,2.294375918496247,10.728461246941833,309.2566115451258,432.7874763590561,0.20526372221246517,1450.4401420952659,999.8065224578462,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
2.55,2.6002847996669654,10.704237792700882,309.0149847381817,432.74272725317,0.20522562171161082,1450.3504548908618,999.8102988035862,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
2.85,2.9061925884832993,10.681022351701147,308.91935076742993,432.8902738863111,0.20528168700623725,1450.264761707101,999.8140432534801,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
3.15,3.2120994290320573,10.66599265904072,308.6904971018099,432.7518654153625,0.2052038115860702,1450.2108069242565,999.8168777950032,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
3.4499999999999997,3.518005465946056,10.650806139976137,308.3710309041931,432.48815986577233,0.20506486200404658,1450.1561408736213,999.8196768590705,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
3.75,3.823910599040372,10.629778163989538,308.24157839604044,432.56174228383975,0.20508624621134486,1450.0788297450713,999.8231663204122,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
4.05,4.129814863598677,10.61928792794538,308.3896646808213,432.8970097671042,0.20524168960040134,1450.0428340163498,999.825734773159,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
4.35,4.435718297773518,10.600920753035801,308.3106093200834,433.00931942019054,0.20528356960089053,1449.975887847037,999.8289748753404,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
4.6499999999999995,4.741620918319856,10.589686500716718,308.12176661047414,432.8806979014398,0.20521281956477117,1449.9366687235556,999.8314338297747,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
4.949999999999999,5.047522765603219,10.572955460698681,307.87012357047377,432.7305948905643,0.20512805686745694,1449.8759123971308,999.8344100986791,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
5.249999999999999,5.353423507571976,10.538894722053918,307.4714956032833,432.58449370469543,0.2050339766040203,1449.747263932635,999.8390397016105,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
5.55,5.6593223777415895,10.472407401288736,307.3492594041625,433.2230061625255,0.20530023727329305,1449.4918045833938,999.847026593254,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
5.85,5.965218426744496,10.377032082443746,307.35710881934966,434.40205512869903,0.20580984590885165,1449.122673213541,999.8578625388179,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
6.1499999999999995,6.271110659816565,10.24171983804333,307.21494657179164,435.8682663383443,0.2064313116409245,1448.5953161321615,999.87235290877,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
6.449999999999999,6.576998475211167,10.097476646433899,306.4763945552616,436.60744851069126,0.20669137883242356,1448.0303620165266,999.8871233874528,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
6.749999999999999,6.882882294237886,9.979675395565287,305.1688577091523,436.20881877571895,0.20641498024383034,1447.5677255133169,999.8988601510445,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
7.049999999999999,7.188763776227675,9.944954156238742,303.8489514687675,434.7536844808269,0.2056825527639671,1447.4336665610617,999.9027828282713,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
7.35,7.494643969739733,9.9007759894561,302.72631678159865,433.6956818281856,0.20513655902157354,1447.2621022243263,999.9076645171955,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
7.65,7.800520832845208,9.724659575795991,302.53626244401596,435.6216391173662,0.20594622232136386,1446.5657031337178,999.9249374981001,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
7.95,8.10639267788781,9.559356615569294,302.33612422888604,437.41573026374135,0.2066966676627588,1445.9095682936534,999.9408537574299,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
8.128690449964433,8.288578953113136,9.536782264709473,301.76165771484375,436.869965768628,0.20641443840673632,1445.821466105079,999.9433550401526,40.2834601,-106.8537442,2025-05-16 17:58:24,CC2435009_20250516_175824
0.15,0.15317689952194316,11.366959571838379,314.68731689453125,432.65552110962955,0.20559596133003488,1452.8759126780315,999.7313773944395,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
0.45,0.4588949516151381,11.171488962351106,312.705332749283,432.2538852005244,0.20528327064003568,1452.1286329264371,999.7531437048153,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
0.7499999999999999,0.7648182411508414,11.04292910715761,312.04949302667745,432.8858679866683,0.20551214821699715,1451.637339777634,999.768020005967,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
1.05,1.0707372341789898,10.922968682754693,311.06374748982864,432.9594113405764,0.2054731638175985,1451.1774799545612,999.7816065124225,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
1.35,1.376652511964722,10.82548982586745,310.0892782035771,432.7774438127572,0.20532285052255447,1450.8035308256442,999.7926842441026,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
1.65,1.6825655756518272,10.801445989111704,309.82391356395135,432.69748609899466,0.2052679072859383,1450.7147511363335,999.7964591366682,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
1.95,1.9884778722917076,10.799715884088592,309.8495181913415,432.7541581538864,0.2052934817178627,1450.712858580959,999.7980784663282,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
2.25,2.2943896626057536,10.79429071176182,310.0054093895968,433.03750853167566,0.20542704809125434,1450.6967225282642,999.8001491849474,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
2.55,2.600300494638455,10.763232901194169,309.9001768096012,433.2664466685468,0.20551793402905377,1450.580738474755,999.8047227575022,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
2.85,2.906210274325888,10.75051961865673,309.80845454890897,433.29224001996414,0.20552151491500315,1450.5360308370211,999.8074083599611,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
3.15,3.212119534864657,10.750181239170463,309.109525397912,432.3188228472943,0.20504668544544144,1450.538924758105,999.8084966785741,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
3.4499999999999997,3.5180278202925126,10.70514210278486,308.40595108272123,431.87890163678526,0.20480313092474592,1450.367869140739,999.814162777868,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
3.75,3.8239343373135273,10.656043116790533,308.1166286168341,432.0678932426759,0.2048628291207548,1450.1811432194854,999.8204366815678,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
4.05,4.129839342740943,10.630479216517653,308.05674410249674,432.2938546946166,0.204955447392885,1450.086209407529,999.8244241648474,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
4.35,4.435743245119177,10.608747756549073,308.01707387745677,432.5019739297165,0.20504179515142654,1450.006187076689,999.8280275822549,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
4.6499999999999995,4.741646091714644,10.585674901659871,307.8767654708239,432.5852556142798,0.20506650252508365,1449.9207941302382,999.8317061462571,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
4.949999999999999,5.047547861945299,10.561545798990254,307.66225845691866,432.57717225786973,0.20504603574898078,1449.8311581560363,999.835444157714,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
5.249999999999999,5.353448420384423,10.52890606600413,307.4149700603581,432.6265625646555,0.2050479456412872,1449.7081585847106,999.8400080615233,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
5.55,5.659347314619739,10.475325441544115,307.2871312488157,433.0998058850233,0.20524222609825307,1449.5031780471754,999.8467035959048,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
5.85,5.965243552213811,10.377815564699556,307.30086366158196,434.3129426682448,0.2057670250403728,1449.1257000846715,999.857755380363,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
6.1499999999999995,6.2711358927748,10.239349513309136,307.17657146509583,435.8431351706448,0.2064174869440902,1448.585947180209,999.8725600870582,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
6.449999999999999,6.577023774136584,10.094249101537619,306.21948678692684,436.2815769343674,0.20653071605677306,1448.0173807669548,999.8872876654244,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
6.749999999999999,6.882907874264655,9.992532236276253,305.1584364323988,436.0336576557404,0.2063388020814801,1447.6186732134097,999.8976608273989,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
7.049999999999999,7.188788996570341,9.896923272311096,303.73297048602166,435.1858874719452,0.20585889129692822,1447.2428912108742,999.9071364825392,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
7.35,7.494667238773953,9.801960640805682,303.10946594265437,435.4775713228857,0.20593246333066467,1446.8694849081694,999.9168711511952,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
7.65,7.800542359302582,9.691326097428922,302.568055967186,436.0860336059771,0.20614781285081443,1446.432707453328,999.9279266081096,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
7.95,8.1064128037262,9.477826443645544,302.17045484581945,438.20983805304695,0.2070221647934278,1445.5825426199315,999.9478251125884,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
8.169451494685939,8.330156280509907,9.482729607006485,302.4531094720968,438.55737773531985,0.20719388573038175,1445.6059706068718,999.9486104201667,40.2834587,-106.8537436,2025-05-16 18:00:00,CC2435009_20250516_180000
0.15,0.15317169395274044,11.085075378417969,318.10760498046875,440.7744775984657,0.20938254951940402,1451.7954534338905,999.7638776422601,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
0.45,0.45888205019199446,10.941572740387034,311.0793162860098,432.7569616012579,0.20538796578872281,1451.2399019376703,999.7768081568385,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
0.7499999999999999,0.7647993973579624,10.864474127620408,310.6746812916986,433.1231515986984,0.20551736550969646,1450.9456680776375,999.7860907765149,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
1.05,1.0707146041204,10.823975304870986,309.6472829268847,432.178841532394,0.20503148257218734,1450.792470327968,999.7911789231989,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
1.35,1.376628911020444,10.829160634147987,310.18224989415654,432.8628474742006,0.205366720728017,1450.8178582680955,999.7923530577627,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
1.65,1.6825434328857811,10.862423777665219,309.8689544245675,432.0245563234226,0.2049786205815666,1450.9514534257173,999.7901542781506,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
1.95,1.9884583362568262,10.873007140215519,309.4231149712231,431.275685589714,0.20461984681990839,1450.9969216720394,999.7902398377082,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
2.25,2.294372406242399,10.829972512453773,309.1198251568153,431.37044697616153,0.20463817470732323,1450.834526035517,999.7959820826768,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
2.55,2.6002844800746616,10.767713622126688,308.78941120007164,431.659421206403,0.20473873884299826,1450.5972125461253,999.8036680759558,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
2.85,2.9061946154545013,10.728254493561511,308.574308061509,431.8351294171344,0.20479835092009344,1450.4483653857758,999.8090333017313,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
3.15,3.2121033856197747,10.702876939739882,308.41652234825335,431.92110662231187,0.20482314246792663,1450.3542543098247,999.8129724090819,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
3.4499999999999997,3.5180110637121884,10.681156953586566,308.2985762505074,432.0187496323855,0.20485588993329945,1450.2743639765622,999.8165522777115,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
3.75,3.8239176388138434,10.655614863523251,308.27082942952427,432.2893191008949,0.20497028131108705,1450.1796054881038,999.8205628093682,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
4.05,4.129823250178559,10.642224292639382,308.0530649772924,432.1462409978011,0.20489117176740823,1450.1320138803728,999.823232453698,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
4.35,4.435728021339032,10.6233011786321,307.79044331134673,432.0071878907849,0.20481045671002635,1450.06278265785,999.8264355215409,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
4.6499999999999995,4.74163186197954,10.603781661616457,307.53032911947486,431.87874260420995,0.20473449538028435,1449.9911902178037,999.8296955783906,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
4.949999999999999,5.047534669139275,10.578014338874793,307.25614416691593,431.8062009312145,0.2046816676260556,1449.89514693203,999.8335717332121,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
5.249999999999999,5.353435725645105,10.512444447192866,307.17116081652944,432.48383151052025,0.2049678024821762,1449.643561324733,999.8415200026353,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
5.55,5.659334511320489,10.448517807333277,306.24403363064954,431.95604862115914,0.20466838638893806,1449.3972725502367,999.8487966985001,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
5.85,5.965230809287705,10.363722686926248,305.50325823357457,431.9444264086446,0.20460588210521471,1449.0688212283044,999.8581629887116,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
6.1499999999999995,6.271123973508552,10.258781263712748,305.2860262324573,432.9219775764744,0.20501019150738645,1448.6608267975423,999.869663318818,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
6.449999999999999,6.57701391990924,10.172049818166023,305.6050686049943,434.44307366918406,0.20569011967949627,1448.324085259247,999.8795796287038,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
6.749999999999999,6.8829001888116075,10.03270137719211,305.4662865901132,435.9730688495888,0.20633726494044105,1447.778044715271,999.8940856855932,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
7.049999999999999,7.188783026245387,9.949914102209267,303.9750270041468,434.872352068144,0.20574368941433585,1447.45345419947,999.9023939682085,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
7.35,7.494662961613349,9.834662374262239,302.2563285228531,433.844205629759,0.20516212860081579,1446.998883538001,999.9134394445474,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
7.65,7.800537935046429,9.604374372843337,301.8578595676736,436.1556378903418,0.2061185457188199,1446.084567804355,999.9352158247813,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
7.95,8.10640816642562,9.51002995355805,301.7713449707363,437.22266450774714,0.206566581907797,1445.711378974182,999.9448243472976,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
8.25,8.412276377741044,9.480262083435644,301.72504351927415,437.53299030784234,0.20669430180968928,1445.5967046945973,999.948804203486,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
8.549999999999999,8.718142971893696,9.414101221794308,301.4896888757026,438.03219926134585,0.20688650577688633,1445.3355527969984,999.9557785958593,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
8.906741422765396,9.081858956289931,9.407838004015558,301.7703764072075,438.5198168684552,0.20711744882679353,1445.3163132453558,999.9581769572302,40.2836187,-106.8534685,2025-05-16 18:02:56,CC2435009_20250516_180256
0.15,0.1531726758254122,11.116909181697778,314.86151123046875,435.8921047845709,0.20702314422070897,1451.9154435167627,999.7587433814247,40.2836342,-106.8534457,2025-05-16 18:04:06,CC2435009_20250516_180406
